"tabla","pk_columna","pk_valor","columna","valor_actual","valor_propuesto"
"erp_catalogo_productos","id_producto_erp","926","descripcion","<p>Deslanador quita pelo chico</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(94, 98, 120);"">Libera el pelo de la mascota de manera f├â┬ícil atrav├â┬®s del bot├â┬│n limpiador con mango ergon├â┬│mico para agrre firme y c├â┬│modo, la cuchilla tiene la funci├â┬│n de quitar el pelaje para adelgazar y desenredar sin da├â┬▒ar el pelaje o cortar la piel. Para todo tipo de pelo (largo corto grueso delgado). Elimina enredos, suciedad y pelo muerto.</span></p>","<p>Deslanador quita pelo chico</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(94, 98, 120);"">Libera el pelo de la mascota de manera fácil através del botón limpiador con mango ergonómico para agrre firme y cómodo, la cuchilla tiene la función de quitar el pelaje para adelgazar y desenredar sin dañar el pelaje o cortar la piel. Para todo tipo de pelo (largo corto grueso delgado). Elimina enredos, suciedad y pelo muerto.</span></p>"
"erp_catalogo_productos","id_producto_erp","927","descripcion","<p>Deslanador rompe nudos</p><p><br></p><p>Descripci├â┬│n:</p><p>Libera el pelo de la mascota de manera f├â┬ícil para agarre firme y c├â┬│modo, la cuchilla tiene la funci├â┬│n de quitar el pelaje para cortar el nudo.</p>","<p>Deslanador rompe nudos</p><p><br></p><p>Descripción:</p><p>Libera el pelo de la mascota de manera fácil para agarre firme y cómodo, la cuchilla tiene la función de quitar el pelaje para cortar el nudo.</p>"
"erp_catalogo_productos","id_producto_erp","928","descripcion","<p>Alimento pleco chico</p><p><br></p><p>Descripci├â┬│n:</p><p><strong style=""color: rgb(70, 71, 74);"">Pleco Sticks es un alimento peletizado compacto y de hundimiento r├â┬ípido, formulado con ingredientes vegetales de excelente calidad, que queda a disposici├â┬│n de los peces que se alimentan en el fondo del acuario de manera inmediata. Alimento en pellets para plecostomus.</strong></p>","<p>Alimento pleco chico</p><p><br></p><p>Descripción:</p><p><strong style=""color: rgb(70, 71, 74);"">Pleco Sticks es un alimento peletizado compacto y de hundimiento rápido, formulado con ingredientes vegetales de excelente calidad, que queda a disposición de los peces que se alimentan en el fondo del acuario de manera inmediata. Alimento en pellets para plecostomus.</strong></p>"
"erp_catalogo_productos","id_producto_erp","929","descripcion","<p>Alimento pleco chico</p><p><br></p><p>Descripci├â┬│n:</p><p><strong style=""color: rgb(70, 71, 74);"">Pleco Sticks es un alimento peletizado compacto y de hundimiento r├â┬ípido, formulado con ingredientes vegetales de excelente calidad, que queda a disposici├â┬│n de los peces que se alimentan en el fondo del acuario de manera inmediata. Alimento en pellets para plecostomus.</strong></p>","<p>Alimento pleco chico</p><p><br></p><p>Descripción:</p><p><strong style=""color: rgb(70, 71, 74);"">Pleco Sticks es un alimento peletizado compacto y de hundimiento rápido, formulado con ingredientes vegetales de excelente calidad, que queda a disposición de los peces que se alimentan en el fondo del acuario de manera inmediata. Alimento en pellets para plecostomus.</strong></p>"
"erp_catalogo_productos","id_producto_erp","930","descripcion","<p>Alimento pleco chico</p><p>Contenido: 2 pza </p><p><br></p><p>Descripci├â┬│n:</p><p><strong style=""color: rgb(70, 71, 74);"">Pleco Sticks es un alimento peletizado compacto y de hundimiento r├â┬ípido, formulado con ingredientes vegetales de excelente calidad, que queda a disposici├â┬│n de los peces que se alimentan en el fondo del acuario de manera inmediata. Alimento en pellets para plecostomus.</strong></p>","<p>Alimento pleco chico</p><p>Contenido: 2 pza </p><p><br></p><p>Descripción:</p><p><strong style=""color: rgb(70, 71, 74);"">Pleco Sticks es un alimento peletizado compacto y de hundimiento rápido, formulado con ingredientes vegetales de excelente calidad, que queda a disposición de los peces que se alimentan en el fondo del acuario de manera inmediata. Alimento en pellets para plecostomus.</strong></p>"
"erp_catalogo_productos","id_producto_erp","931","descripcion","<p>Panizo en espiga chico</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(102, 102, 102);"">est├â┬í dise├â┬▒ado para ofrecer una experiencia de alimentaci├â┬│n divertida y nutritiva. Con espigas que var├â┬¡an entre 20 y 28 cm de largo, tus p├â┬íjaros podr├â┬ín disfrutar de m├â┬ís, mientras fortalecen su musculatura al rebuscar entre las ramas. Este alimento es perfecto para una amplia variedad de especies, incluyendo agapornis, australianos, canarios, finches, gouldian, lady, loritos y periquitos. Cada envase contiene una unidad de 1kg, garantizando calidad europea de importaci├â┬│n y frescura. Proporciona a tus aves un alimento que no solo es nutritivo, sino que tambi├â┬®n les permite jugar y explorar, promoviendo su bienestar y felicidad.</span></p>","<p>Panizo en espiga chico</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(102, 102, 102);"">está diseñado para ofrecer una experiencia de alimentación divertida y nutritiva. Con espigas que varían entre 20 y 28 cm de largo, tus pájaros podrán disfrutar de más, mientras fortalecen su musculatura al rebuscar entre las ramas. Este alimento es perfecto para una amplia variedad de especies, incluyendo agapornis, australianos, canarios, finches, gouldian, lady, loritos y periquitos. Cada envase contiene una unidad de 1kg, garantizando calidad europea de importación y frescura. Proporciona a tus aves un alimento que no solo es nutritivo, sino que también les permite jugar y explorar, promoviendo su bienestar y felicidad.</span></p>"
"erp_catalogo_productos","id_producto_erp","932","descripcion","<p>Panizo en espiga grande</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(102, 102, 102);"">est├â┬í dise├â┬▒ado para ofrecer una experiencia de alimentaci├â┬│n divertida y nutritiva. Con espigas que var├â┬¡an entre 20 y 28 cm de largo, tus p├â┬íjaros podr├â┬ín disfrutar de m├â┬ís de 60.000 granos mientras fortalecen su musculatura al rebuscar entre las ramas. Este alimento es perfecto para una amplia variedad de especies, incluyendo agapornis, australianos, canarios, finches, gouldian, lady, loritos y periquitos. Cada envase contiene una unidad de 1kg, garantizando calidad europea de importaci├â┬│n y frescura. Proporciona a tus aves un alimento que no solo es nutritivo, sino que tambi├â┬®n les permite jugar y explorar, promoviendo su bienestar y felicidad.</span></p>","<p>Panizo en espiga grande</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(102, 102, 102);"">está diseñado para ofrecer una experiencia de alimentación divertida y nutritiva. Con espigas que varían entre 20 y 28 cm de largo, tus pájaros podrán disfrutar de más de 60.000 granos mientras fortalecen su musculatura al rebuscar entre las ramas. Este alimento es perfecto para una amplia variedad de especies, incluyendo agapornis, australianos, canarios, finches, gouldian, lady, loritos y periquitos. Cada envase contiene una unidad de 1kg, garantizando calidad europea de importación y frescura. Proporciona a tus aves un alimento que no solo es nutritivo, sino que también les permite jugar y explorar, promoviendo su bienestar y felicidad.</span></p>"
"erp_catalogo_productos","id_producto_erp","933","descripcion","<p>Acuario coliseo con mueble</p><p>Capacidad: 70 lts</p><p>Potencia: 15 w</p><p>Filtro: 1000 L/H</p><p>Medidas del mueble: 60 x 23 x 65 cm (largo x ancho x alto)</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(102, 102, 102);"">Est├â┬í elaborado con vidrio de alta calidad, proporcionando resistencia y una vista clara.</span></p><p><span style=""color: rgb(102, 102, 102);"">Sus dimensiones: 54 cm de altura, 60 cm de ancho, 23 cm de profundidad.</span></p><p><span style=""color: rgb(102, 102, 102);"">Garantizando un ambiente limpio y saludable para sus peces.</span></p><p><span style=""color: rgb(102, 102, 102);"">Adem├â┬ís, incluye una esponja para facilitar la filtraci├â┬│n y una l├â┬ímpara con 34 LEDs de 7 watts.</span></p><p><span style=""color: rgb(102, 102, 102);"">La l├â┬ímpara ofrece tres modos de luz cambiables, adapt├â┬índose a diferentes necesidades de iluminaci├â┬│n.</span></p><p><br></p>","<p>Acuario coliseo con mueble</p><p>Capacidad: 70 lts</p><p>Potencia: 15 w</p><p>Filtro: 1000 L/H</p><p>Medidas del mueble: 60 x 23 x 65 cm (largo x ancho x alto)</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(102, 102, 102);"">Está elaborado con vidrio de alta calidad, proporcionando resistencia y una vista clara.</span></p><p><span style=""color: rgb(102, 102, 102);"">Sus dimensiones: 54 cm de altura, 60 cm de ancho, 23 cm de profundidad.</span></p><p><span style=""color: rgb(102, 102, 102);"">Garantizando un ambiente limpio y saludable para sus peces.</span></p><p><span style=""color: rgb(102, 102, 102);"">Además, incluye una esponja para facilitar la filtración y una lámpara con 34 LEDs de 7 watts.</span></p><p><span style=""color: rgb(102, 102, 102);"">La lámpara ofrece tres modos de luz cambiables, adaptándose a diferentes necesidades de iluminación.</span></p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","934","descripcion","<p>Collar isabelino talla 0</p><p>Circunferencia del cuello: 18 cm</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(0, 0, 0);"">Se adecuan alrededor del cuello de los perros o gatos gracias a su velcro ajustable. Son ├â┬║tiles como m├â┬®todo de contenci├â┬│n cuando nuestra mascota ha sido operada o tiene alguna herida a la que no queremos que acceda, evitando as├â┬¡ que se lama, rasque, muerda o autolesione, que podr├â┬¡a provocar infecciones y evitar la cicatrizaci├â┬│n. Razas recomendadas para cada talla:</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0);"">Talla 0 (18 cm): Gato, razas peque├â┬▒as</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 1 (22 cm): Chihuahua, Peque├â┬▒o Lebrel Italiano.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 2 (25 cm): Malt├â┬®s, Pomeranian, Pekin├â┬®s. </span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 3 (29 cm): Shih Tzu, Papill├â┬│n, Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 4 (32 cm): Bull Dog Franc├â┬®s, Pug, Boston Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 5 (36 cm): Cocker Spaniel, Fox Terrier, Lakeland Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 6 (42 cm): Beagle, Schnauzer Standard, Basset Hound. </span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 7 (46 cm): Pastor Alem├â┬ín, Labrador, Pastor Ingl├â┬®s.</span></p>","<p>Collar isabelino talla 0</p><p>Circunferencia del cuello: 18 cm</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(0, 0, 0);"">Se adecuan alrededor del cuello de los perros o gatos gracias a su velcro ajustable. Son útiles como método de contención cuando nuestra mascota ha sido operada o tiene alguna herida a la que no queremos que acceda, evitando así que se lama, rasque, muerda o autolesione, que podría provocar infecciones y evitar la cicatrización. Razas recomendadas para cada talla:</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0);"">Talla 0 (18 cm): Gato, razas pequeñas</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 1 (22 cm): Chihuahua, Pequeño Lebrel Italiano.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 2 (25 cm): Maltés, Pomeranian, Pekinés. </span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 3 (29 cm): Shih Tzu, Papillón, Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 4 (32 cm): Bull Dog Francés, Pug, Boston Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 5 (36 cm): Cocker Spaniel, Fox Terrier, Lakeland Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 6 (42 cm): Beagle, Schnauzer Standard, Basset Hound. </span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 7 (46 cm): Pastor Alemán, Labrador, Pastor Inglés.</span></p>"
"erp_catalogo_productos","id_producto_erp","935","descripcion","<p>Collar isabelino talla 1</p><p>Circunferencia del cuello: 22 cm</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(0, 0, 0);"">Se adecuan alrededor del cuello de los perros o gatos gracias a su velcro ajustable. Son ├â┬║tiles como m├â┬®todo de contenci├â┬│n cuando nuestra mascota ha sido operada o tiene alguna herida a la que no queremos que acceda, evitando as├â┬¡ que se lama, rasque, muerda o autolesione, que podr├â┬¡a provocar infecciones y evitar la cicatrizaci├â┬│n. Razas recomendadas para cada talla:</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0);"">Talla 0 (18 cm): Gato, razas peque├â┬▒as</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 1 (22 cm): Chihuahua, Peque├â┬▒o Lebrel Italiano.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 2 (25 cm): Malt├â┬®s, Pomeranian, Pekin├â┬®s. </span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 3 (29 cm): Shih Tzu, Papill├â┬│n, Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 4 (32 cm): Bull Dog Franc├â┬®s, Pug, Boston Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 5 (36 cm): Cocker Spaniel, Fox Terrier, Lakeland Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 6 (42 cm): Beagle, Schnauzer Standard, Basset Hound. </span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 7 (46 cm): Pastor Alem├â┬ín, Labrador, Pastor Ingl├â┬®s.</span></p>","<p>Collar isabelino talla 1</p><p>Circunferencia del cuello: 22 cm</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(0, 0, 0);"">Se adecuan alrededor del cuello de los perros o gatos gracias a su velcro ajustable. Son útiles como método de contención cuando nuestra mascota ha sido operada o tiene alguna herida a la que no queremos que acceda, evitando así que se lama, rasque, muerda o autolesione, que podría provocar infecciones y evitar la cicatrización. Razas recomendadas para cada talla:</span></p><p><br></p><p><span style=""color: rgb(0, 0, 0);"">Talla 0 (18 cm): Gato, razas pequeñas</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 1 (22 cm): Chihuahua, Pequeño Lebrel Italiano.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 2 (25 cm): Maltés, Pomeranian, Pekinés. </span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 3 (29 cm): Shih Tzu, Papillón, Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 4 (32 cm): Bull Dog Francés, Pug, Boston Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 5 (36 cm): Cocker Spaniel, Fox Terrier, Lakeland Terrier.</span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 6 (42 cm): Beagle, Schnauzer Standard, Basset Hound. </span></p><p><span style=""color: rgb(0, 0, 0);"">Talla 7 (46 cm): Pastor Alemán, Labrador, Pastor Inglés.</span></p>"
